Cycle: 203	0.21162	0.9884	0.9933	0.78698	0.6385	0.6275
Cycle: 204	0.21169	0.9884	0.9933	0.78597	0.6397	0.6253
Cycle: 205	0.21154	0.9885	0.9933	0.78553	0.6402	0.6276
Cycle: 206	0.21142	0.9885	0.9932	0.78608	0.6395	0.6260
Cycle: 207	0.21118	0.9885	0.9926	0.78594	0.6397	0.6260
Cycle: 208	0.21135	0.9884	0.9926	0.78491	0.6410	0.6265
Cycle: 209	0.21159	0.9884	0.9926	0.78407	0.6420	0.6265
Cycle: 210	0.21169	0.9885	0.9931	0.78477	0.6412	0.6253
Cycle: 211	0.21189	0.9885	0.9931	0.78455	0.6415	0.6275
Cycle: 212	0.21202	0.9885	0.9931	0.78430	0.6417	0.6250
Cycle: 213	0.21199	0.9885	0.9928	0.78463	0.6414	0.6242
Cycle: 214	0.21202	0.9884	0.9928	0.78523	0.6406	0.6250
Cycle: 215	0.21180	0.9885	0.9928	0.78568	0.6401	0.6244
Cycle: 216	0.21215	0.9884	0.9928	0.78505	0.6408	0.6257
Cycle: 217	0.21178	0.9885	0.9928	0.78455	0.6415	0.6217
Cycle: 218	0.21185	0.9885	0.9928	0.78417	0.6420	0.6239
Cycle: 219	0.21183	0.9885	0.9928	0.78393	0.6422	0.6223
Cycle: 220	0.21218	0.9885	0.9925	0.78407	0.6421	0.6266
Cycle: 221	0.21235	0.9884	0.9928	0.78449	0.6416	0.6259
Cycle: 222	0.21231	0.9884	0.9928	0.78453	0.6415	0.6273
Cycle: 223	0.21226	0.9884	0.9927	0.78414	0.6420	0.6262
Cycle: 224	0.21203	0.9884	0.9927	0.78462	0.6414	0.6274
Cycle: 225	0.21203	0.9884	0.9927	0.78430	0.6418	0.6266
Cycle: 226	0.21214	0.9884	0.9927	0.78324	0.6431	0.6237
Cycle: 227	0.21194	0.9884	0.9925	0.78396	0.6422	0.6249
Cycle: 228	0.21195	0.9884	0.9927	0.78345	0.6428	0.6248
Cycle: 229	0.21172	0.9884	0.9932	0.78385	0.6423	0.6281
Cycle: 230	0.21143	0.9885	0.9932	0.78411	0.6420	0.6298
Cycle: 231	0.21141	0.9885	0.9925	0.78402	0.6421	0.6293
Cycle: 232	0.21133	0.9885	0.9931	0.78427	0.6418	0.6288
Cycle: 233	0.21132	0.9885	0.9929	0.78443	0.6416	0.6280
Cycle: 234	0.21108	0.9885	0.9932	0.78342	0.6428	0.6306
Cycle: 235	0.21103	0.9885	0.9931	0.78405	0.6421	0.6284
Cycle: 236	0.21093	0.9885	0.9930	0.78393	0.6423	0.6283
Cycle: 237	0.21089	0.9885	0.9930	0.78300	0.6433	0.6293
Cycle: 238	0.21078	0.9885	0.9930	0.78338	0.6429	0.6276
Cycle: 239	0.21094	0.9885	0.9930	0.78300	0.6433	0.6281
Cycle: 240	0.21107	0.9885	0.9931	0.78245	0.6440	0.6282
Cycle: 241	0.21101	0.9885	0.9930	0.78229	0.6441	0.6270
Cycle: 242	0.21075	0.9885	0.9930	0.78236	0.6441	0.6253
Cycle: 243	0.21059	0.9885	0.9932	0.78158	0.6450	0.6255
Cycle: 244	0.21075	0.9885	0.9937	0.78233	0.6441	0.6243
Cycle: 245	0.21075	0.9885	0.9935	0.78296	0.6434	0.6255
Cycle: 246	0.21054	0.9885	0.9937	0.78230	0.6442	0.6296
Cycle: 247	0.21059	0.9885	0.9935	0.78230	0.6441	0.6280
Cycle: 248	0.21051	0.9885	0.9936	0.78289	0.6434	0.6280
Cycle: 249	0.21019	0.9885	0.9936	0.78456	0.6414	0.6273
Cycle: 250	0.21005	0.9885	0.9935	0.78586	0.6398	0.6256
Cycle: 251	0.20987	0.9885	0.9935	0.78590	0.6398	0.6255
Cycle: 252	0.21016	0.9885	0.9936	0.78557	0.6402	0.6256
Cycle: 253	0.20995	0.9885	0.9939	0.78495	0.6409	0.6264
Cycle: 254	0.21009	0.9885	0.9937	0.78458	0.6414	0.6270
Cycle: 255	0.21007	0.9885	0.9932	0.78474	0.6412	0.6257
Cycle: 256	0.20992	0.9885	0.9939	0.78412	0.6419	0.6274
Cycle: 257	0.20987	0.9885	0.9936	0.78397	0.6421	0.6286
Cycle: 258	0.20980	0.9885	0.9935	0.78400	0.6421	0.6271
Cycle: 259	0.20974	0.9885	0.9936	0.78370	0.6424	0.6294
Cycle: 260	0.20982	0.9885	0.9936	0.78362	0.6425	0.6282
Cycle: 261	0.20974	0.9885	0.9937	0.78333	0.6428	0.6278
Cycle: 262	0.20975	0.9885	0.9935	0.78363	0.6425	0.6303
Cycle: 263	0.20971	0.9885	0.9935	0.78348	0.6427	0.6283
Cycle: 264	0.20974	0.9885	0.9928	0.78275	0.6435	0.6310
Cycle: 265	0.20952	0.9885	0.9931	0.78339	0.6428	0.6277
Cycle: 266	0.20954	0.9885	0.9931	0.78394	0.6421	0.6287
