155	414	788	1077	1428	1437	1542	1937	2369	3796	3878	4056	5270	5570	5626	5628	5848	6209	6692	6730	6887	7065	7069	7287	8711	8838	8842	1166	8918	9568		 3.436
637	718	845	1093	1777	1854	2188	2300	2754	3068	3081	3378	3775	4148	4572	4919	5138	5450	5823	6047	6478	7410	7593	7657	7872	8157	8188	8579	8653	9317		 2.526
514	677	991	1205	1854	3164	3165	3594	3613	3751	4121	4447	4614	4820	5926	6547	6705	7072	7101	7116	7377	7547	7874	7960	8048	8579	8580	8714	9387	9599		 2.414
155	423	875	1222	1080	1640	1784	2794	3151	3266	4148	4277	4571	4578	5510	5742	6127	6219	6441	7052	7389	7569	7830	8003	8534	8579	8583	8714	9363	9468		 2.770
251	310	785	1247	1764	1935	2188	2369	2402	2438	2573	3929	4361	4614	4820	5823	6022	6033	6856	6907	6936	6997	7344	7978	8135	8714	8897	9295	9430	7774		 3.133
449	646	1247	1336	2046	2267	3129	3496	3728	3923	3932	4772	4931	5015	5350	5473	5669	5672	5114	6250	6711	7227	7417	7512	8296	8647	8669	9122	9475	9564		 4.838
23	251	500	609	8690	1762	2023	2138	2711	3128	3290	4148	4359	4466	4517	4614	4820	4929	4054	5621	5695	5744	3921	5823	7069	7398	8336	8925	9505	9579		 2.426
375	1324	1495	1854	1884	1885	1921	1990	2318	2369	3086	3175	3308	3975	4148	4260	4614	5889	6752	7331	7455	7878	8323	8365	8440	8579	8720	9040	9346	9448		 2.803
82	235	833	1113	1114	1138	2137	2208	2327	2444	3503	3613	3886	4061	4148	4239	4277	4517	6130	6317	6545	6783	7073	7593	7905	7939	8207	8397	8925	8971		 3.213
454	468	966	1121	1232	1335	2280	2343	2369	2861	2942	3011	3108	3425	3717	8004	4614	4838	5037	5570	5672	6970	7035	7069	7127	7367	7561	8686	8838	9006		 2.766
251	419	811	1106	1342	1475	2752	3482	3561	3932	4148	4197	4381	7383	4428	4614	4731	4960	5106	5379	6065	7642	8003	8121	8244	8289	8377	9262	9322	9475		 2.538
996	1165	1247	1439	1854	2341	2369	3027	3038	3166	3266	3550	3575	3675	4462	4597	4614	4779	5240	6094	6553	6820	6836	7657	8023	8283	8289	8802	8891	9482		 2.318
241	855	900	1533	1560	1861	1961	2298	2676	2776	2918	3306	3925	4148	4501	4906	5062	5467	5503	6085	6139	6209	6353	8150	8283	8579	8743	8925	9432	9450		 2.989
88	155	454	833	908	1029	1121	1562	2541	2736	2838	3094	3175	3189	3246	4444	4614	4795	4854	4906	5381	6190	6398	7035	7838	8188	8205	8456	8856	9482		 4.134
43	104	958	1267	1269	1542	1813	1840	2369	3266	3450	4237	4416	4906	4928	5106	5439	6168	6173	6217	6448	6492	6571	7111	7902	7951	8283	8456	8752	8842		 2.039
82	1411	1430	1561	1884	2118	2209	2460	2745	2825	3468	4148	4433	4508	4563	4899	4906	5396	5724	5823	7207	7208	7465	8178	8201	8315	8579	9170	2072	9530		 3.532
494	1348	1514	1791	1854	2068	3127	3344	3403	3878	4111	4148	4200	4768	4783	4817	5139	5439	5508	5712	6606	7536	7660	7889	8164	8579	8683	8714	8737	9455		 2.922
155	318	454	678	951	1023	1121	1300	2369	2651	3523	3895	3898	4062	4424	4614	4859	4919	5384	5672	7035	7165	7331	7986	8066	8198	8672	9006	9455	9487		 3.212
125	472	573	980	1088	1121	1335	1392	2188	2311	2369	3594	3752	4440	4455	4768	5672	6382	7188	7227	7545	7656	7726	8023	8031	8283	8812	8986	9379	9482		 2.679
90	764	909	1114	1521	1676	1863	2194	2563	3486	3596	4153	4428	4497	5672	5745	5871	6120	6134	7043	7827	7898	8283	8289	8400	8527	8579	8640	9295	9356		 2.584
275	628	800	1121	1336	1802	2137	2369	2660	2922	3344	3970	4572	4614	4718	4821	6052	7417	7543	7564	7689	7758	7842	8003	8010	8283	8521	8925	9482	9484		 2.689
155	523	628	1216	1336	1691	1763	1943	1962	2369	2412	2892	3423	3723	3983	4027	4034	4328	5306	6687	6701	6822	6843	6907	7278	7361	7784	8006	8925	9118		 5.760
23	412	713	839	1007	1854	1884	2643	3362	3808	4148	4416	4507	4796	4827	4868	4906	5067	5823	7293	8078	8150	8497	8579	8918	9125	9135	9284	9525	9545		 3.370
249	473	491	905	1341	1431	1884	2028	2048	2063	2369	2884	3423	3769	3894	4155	5273	5619	5657	5673	6605	7069	8005	8542	8800	8838	8966	9176	9446	9475		 5.068
32	155	507	725	975	1247	1415	1675	1854	2369	2736	3069	3338	3378	3964	4148	4339	4522	4906	5772	6435	6854	6886	7846	8023	8721	8918	9006	9313	9545		 4.276
155	159	641	1798	2083	2375	2603	3124	3682	4038	4590	4667	4748	4796	4820	5148	5672	5724	5848	6433	6641	6856	7035	7425	7822	8264	8598	8838	8971	9321		 4.155
870	995	1121	1296	2166	2846	3175	3681	4038	4148	4192	4851	5310	5433	5483	5673	5725	6049	6090	6696	6794	6958	7012	8041	8283	8356	8435	8496	9192	9283		 3.703
155	165	619	1121	1591	1932	2280	2448	2695	2880	3098	3803	3836	4148	4838	5318	5439	5491	5511	5546	5672	6033	7069	7600	7943	8003	8289	8701	9534	9615		 3.825
77	155	324	610	1888	2056	2367	2369	2747	3266	3363	3681	3701	4148	4868	4945	5254	5400	6599	6705	6836	6909	7340	7417	8020	8506	8541	8579	8720	9040		 2.985
155	1029	1247	1738	1854	1884	1893	2369	3058	3575	4332	4820	4950	4975	5106	5439	5806	6827	7035	7134	7392	7417	7758	8003	8020	8173	8838	9108	9467	9545		 2.801
91	375	1322	1336	1985	2142	2369	2779	3170	4682	4744	4948	5139	5838	5946	9431	6177	6405	6409	6543	6914	7311	7348	7541	8023	8070	8205	8502	8579	8838		 2.249
155	344	531	653	675	1247	1335	1664	2369	2591	2696	2825	3738	4148	5271	5357	5672	5823	6199	6285	6741	7400	7593	7967	8283	8412	8579	8598	8765	9180		 2.906
175	237	299	975	976	1236	1247	2369	2668	3305	3406	3599	4517	4614	4801	5277	5623	5823	6427	7205	7520	7636	7991	8607	8720	8838	8921	9139	9256	9296		 2.007
155	1143	4278	1335	1342	1830	2026	2256	2651	2913	3418	3544	3665	4277	4614	5487	6118	6141	6701	6940	7026	7069	7837	7983	7988	8066	8897	8923	9475	9533		 6.019
91	155	281	449	1392	1440	2056	2367	2742	3353	3436	3847	4166	4536	4541	4614	5570	5913	5998	6190	6964	7074	7265	7417	7533	8579	8681	9043	9360	9468		 2.913
155	357	359	501	890	1049	1290	1772	1941	2369	2570	3340	3800	4015	4318	4906	5169	5254	6152	6160	6365	6871	7003	7265	7420	7631	7973	8718	9328	9475		 4.368
315	413	482	900	1085	1560	1854	2003	2766	3777	4045	4416	4597	4614	4782	4942	5119	5450	5723	5832	6119	6857	7074	7809	8255	8579	8902	9371	9383	9430		 3.415
221	358	465	886	1448	1489	1854	2631	2729	2857	2931	3453	3979	4148	4491	4511	4797	4960	5205	6090	6127	6456	6459	7363	7864	8020	8112	8168	8326	8579		 2.350
266	490	1330	1464	1682	2151	2369	2399	3056	3250	3266	3979	4040	4428	4842	4906	5322	5570	5760	6003	6646	6697	7507	5761	8150	8512	8732	8833	8884	9230		 2.077
472	515	1854	2007	2745	2825	2870	3415	4148	4513	4931	2079	5179	5205	5306	5730	5865	6086	6230	7069	7211	7358	7394	7827	8182	8327	8579	8815	8825	9342		 2.430
162	763	1055	1102	1432	1562	2369	3321	3453	4056	4517	4568	4608	4911	5356	5374	5964	6755	6807	6839	7069	7550	7792	7810	7874	8020	8169	8838	9208	9388		 3.898
98	454	782	1121	1247	1430	1796	1854	2019	2226	2369	2752	2776	3632	4043	4195	5069	5672	6177	6726	6728	6762	7035	7456	7468	7713	7949	7951	8003	8464		 3.561
155	314	763	866	1148	1469	1945	2019	2460	3238	4095	4614	4649	4695	4736	4748	4804	4823	5026	6036	6139	6215	6623	6653	6730	8043	8352	8718	9069	9263		 3.351
42	454	470	678	1002	1166	1253	2170	2747	2795	3159	3668	3790	4056	4294	4518	4614	5037	5511	5590	5617	7069	7212	7258	7940	8289	8718	8748	8925	9362		 3.553
454	608	680	1160	1247	1367	2245	3732	3793	4392	4517	4642	4785	4949	5176	5320	5541	5823	6109	6639	6669	7205	7914	7977	8296	8720	8956	9014	9208	9269		 1.975
155	405	1114	1121	1392	1409	2352	2626	2707	2745	2850	3596	4097	4148	4529	4885	4906	5469	5823	6389	6546	6573	7474	7543	8289	8579	8720	8825	9482	9535		 2.953
454	489	641	1671	1708	2225	2573	3421	3824	4038	4049	4056	4523	4614	5096	5880	5996	6159	6669	6778	6856	7207	7642	8023	8296	8579	8603	8897	9384	9482		 2.287
446	763	1142	1168	1193	1596	1943	2062	2369	2552	2588	2604	4164	4267	4614	4813	4906	5343	5856	6008	6754	6755	6800	6899	7286	8672	8838	8855	8967	9168		 4.501
75	155	639	969	1009	1268	1533	1945	2009	2166	3044	3594	4116	4148	4868	4906	5324	5507	5672	5765	5823	6487	6518	7227	7657	7721	8079	8283	8356	9482		 3.914
155	454	1184	1247	1310	1642	1677	1895	2369	2783	4906	5439	5448	5599	5672	6579	6834	6907	7212	7344	8134	2890	8205	8283	8478	8579	8603	8821	9482	9599		 3.197
249	266	320	1121	1505	1824	2369	3107	3322	3570	4565	4601	4614	4688	4711	5488	5950	5958	6647	6701	7046	7803	7915	8185	8675	8720	9106	9454	9475	9605		 3.577
454	1135	9223	1198	1247	2369	2448	4205	4409	4587	4642	4820	4906	5107	5396	5423	5513	5603	5672	6127	6355	6486	6912	8420	8546	8579	8718	8838	8925	9544		 3.271
165	251	500	559	914	1005	1121	1375	2369	2448	2793	2799	2931	3266	3550	4051	5325	5469	5672	5796	6502	6847	7035	7073	7872	8412	8653	8925	9262	9429		 3.102
69	155	165	318	1571	2064	2111	1166	2369	3046	3266	3267	3929	3931	4292	4614	6014	6029	6694	6856	7025	7035	7265	7417	8714	8721	8925	8960	9332	9491		 3.723
178	534	1092	1335	1602	1847	2156	2369	2443	3266	3344	3860	4054	4826	4909	4945	5880	7069	7101	7358	7417	7547	8228	8287	8325	8720	8824	8925	9170	9290		 2.289
454	976	1168	1336	2032	2369	3352	3371	3416	3423	3801	4042	4104	4517	4622	4829	5381	5412	6023	6277	7313	7389	8066	8310	8464	8559	8720	8870	8925	9324		 4.326
136	336	4822	1336	1453	1854	2166	4114	4138	4148	4281	4614	4681	4823	4906	4933	5037	5237	5259	5326	6445	6985	7035	7239	7529	7887	7978	7989	8438	9079		 4.023
109	550	1168	1462	1693	1925	2369	3204	3846	3979	4148	4241	4437	5254	5384	5479	5503	5557	5823	6245	6451	7228	7642	7838	8005	8406	8485	8662	8720	9475		 4.824
155	303	482	535	981	1491	1912	2369	2581	2854	3089	3686	3995	4007	4326	4801	4813	4862	5672	5905	6031	6560	6938	7114	7197	8053	8838	9109	9307	9599		 4.709
61	182	822	975	1533	1569	1929	1990	2369	2625	3778	3880	4109	4614	4820	4853	4678	5037	5039	5252	5333	5379	7149	7565	8065	8150	8579	9065	9208	9386		 2.550
255	472	490	763	980	1587	2825	3390	3486	3898	4080	4507	4556	4614	4841	5979	6418	6962	6985	7386	7417	7613	7864	8016	8499	8579	8802	8870	8925	9171		 3.116
672	712	719	1009	1854	2068	2101	2368	2369	7850	4572	4576	4718	4801	5679	5806	6295	6711	7227	7358	7404	7495	7781	7925	8177	8197	8579	8838	8918	9283		 3.010
155	454	966	1121	1247	1854	2369	2568	3550	3772	3929	4038	4116	4215	4603	4692	2816	5252	5628	5672	5720	5849	6726	6847	7555	7642	7715	7897	8283	8925		 3.707
155	485	489	1912	2293	3340	3455	3735	4339	4428	4558	4614	4864	5169	5252	5511	5626	6669	6773	6807	7184	7195	7772	7830	8579	9172	9307	9458	9475	9556		 4.896
429	555	822	1114	1324	1884	2031	2369	2850	2963	3843	4038	4079	4102	4521	5161	5672	5796	5924	5961	6042	6127	6443	6992	7494	8060	8283	8296	9482	9599		 2.553
6468	104	380	886	1431	1620	2064	2369	2407	2567	2743	2776	2908	2911	3179	3423	4148	4153	4642	4820	4911	5106	6078	6501	6646	7474	8045	8458	8866	8883		 2.153
155	251	454	635	700	873	1247	1269	1376	1629	2226	2369	2745	3145	3204	4614	5037	5176	5541	5543	6554	7069	7358	1804	7692	8815	9012	9469	9482	9491		 3.141
155	413	453	524	1306	1374	1638	2166	2369	2570	2733	3025	3289	3838	4428	4614	4794	4813	5121	5672	6677	7328	7348	7922	8721	8838	8856	9142	9482	9520		 6.257
72	342	454	532	575	1019	1175	2036	2532	2647	3582	3978	4038	4543	4614	4627	4801	4941	5205	6657	7035	7063	8264	8293	8498	8718	8815	8838	8923	9209		 3.736
91	155	412	459	518	596	1414	1430	1521	1639	1999	2221	2369	2629	4413	4174	4736	5026	5672	6124	6324	7474	8289	8579	8672	8712	8838	8856	9201	9468		 3.245
251	444	1024	1110	1419	1442	1611	1929	2036	2101	3288	3642	4037	4038	4614	4775	4953	5154	5232	5613	5619	5703	6786	6856	7035	7420	7614	7763	8833	9209		 3.012
7	490	637	924	967	1685	1854	2041	2613	2632	3344	4148	4561	4797	4906	5283	5384	5439	5447	5458	6428	6477	6482	6653	7951	8023	8129	8579	8621	8846		 2.304
17	1085	1102	1121	1366	1498	2201	2369	2580	3244	3422	3496	3580	3958	4708	4909	5599	5672	5962	6326	6600	6669	7460	7674	7802	8283	8286	8579	8594	8678		 1.825
338	454	482	8711	885	898	1157	1175	1247	2343	2369	2802	3030	3249	3934	4148	4195	4817	5139	5205	5672	6618	6856	8033	8147	8289	8579	8838	9040	9079		 3.035
169	454	518	886	1047	1422	2191	2369	2556	2777	3209	3416	3483	4459	4906	4975	5176	5871	5899	6057	6645	6762	6823	7083	7454	8020	8254	8579	8838	9468		 2.182
155	454	947	1121	1161	1521	1635	1784	2369	4117	4614	4615	5645	5672	5751	6209	6418	6762	7073	7227	7837	7847	8008	8283	8390	8579	8720	8925	9208	9492		 2.468
107	367	1114	1206	1275	2369	3244	3265	3688	4863	4975	5205	5511	5489	5576	5605	5642	5910	5992	6033	6164	6985	7330	7885	8003	8078	8246	8483	8579	9453		 2.366
155	390	783	955	1497	1943	2008	2045	2292	2369	2407	3266	4145	4158	4190	4678	4796	5172	5796	5823	5926	7049	7691	7772	7869	7972	8579	8626	9086	9313		 1.918
394	671	811	869	1121	1213	1664	1915	2369	2879	3172	3294	3752	3977	4311	4590	4928	5037	5485	5621	6209	6516	6753	8579	8720	8838	8860	8918	8942	9449		 3.667
77	155	332	511	539	1019	1121	1247	1808	2302	2779	2825	2908	3486	4148	4406	3787	5543	5806	6084	6782	7607	7642	7657	8283	8579	8774	8825	9249	9517		 1.873
449	454	1121	1810	1895	2369	3077	4195	4257	4377	4556	4601	5147	5543	5615	5652	5672	5701	6009	6098	6697	6992	7732	7838	1369	8261	8579	8842	9283	9295		 3.421
315	678	1121	1247	1660	1854	1864	1867	1990	2029	7984	2325	2369	4407	4614	4707	4714	5578	6153	6831	7348	7642	7657	8023	8254	8464	8579	8701	8720	8963		 2.099
3	4	392	462	680	763	1247	1964	2271	2651	2951	3253	3390	3757	4148	4153	4236	4517	5322	5341	5396	6543	6680	7398	8003	8100	8147	8579	8692	9477		 3.768
155	454	628	685	975	1330	1591	1758	1784	2369	3266	3461	4116	4135	4906	5976	6111	6646	6713	6856	6975	7799	8125	8158	8201	8579	8718	8720	8846	8925		 3.331
91	909	2284	1247	1346	1854	2234	2369	2447	2794	3266	3997	4542	4586	4614	5106	5206	5806	5825	5880	6561	6836	6942	7249	7474	8410	8424	8579	8925	9580		 1.742
86	391	637	1114	1445	1560	1727	1806	1989	2369	2408	2768	2857	4131	4339	4614	4740	4678	5561	5823	6347	6498	6644	6819	7134	7887	8019	8283	8579	8580		 1.752
155	1029	1121	1193	1221	1225	1336	1589	1941	1980	2346	2369	2412	2745	3450	4614	4796	5623	6705	6706	7007	7096	7417	7973	7981	8283	8579	8692	9473	9533		 3.696
155	280	534	763	1200	1247	1429	1589	1709	1800	2296	2369	2854	3266	3921	3984	4029	4614	5327	5470	5672	6561	7069	7074	7433	7968	8838	9240	9295	9331		 3.907
423	504	559	855	1015	1247	1533	2736	3122	3165	3269	3420	4496	4614	4643	5045	5320	5613	6705	6871	8072	8143	8283	8602	8720	8842	8868	9545	9583	9599		 2.913
454	569	631	639	932	958	1026	1247	1348	1428	2438	2478	3811	3932	4517	4614	4782	4885	5507	5511	5823	5983	6127	6153	6451	8060	8552	9006	9344	9482		 2.054
315	1114	1206	1217	1838	2280	2445	3090	4038	4056	4155	4309	4480	4491	4614	4838	5707	5823	6187	6836	7445	7983	8023	8066	8247	8718	8838	8925	9152	9540		 2.260
62	245	448	480	964	1201	1521	1533	2063	2369	3786	4148	4219	4868	5384	5432	5474	5672	5849	6349	6555	6762	7358	7508	7650	8149	8283	8456	8846	9260		 3.014
210	593	898	1193	1247	1428	2301	2557	3266	3363	4029	4148	4195	4324	5106	5205	5534	5714	5823	6048	6354	6836	6904	7069	8003	8361	8464	8579	8917	9290		 2.731
341	358	454	833	1241	1247	2109	2311	2369	2729	997	2896	3124	3799	4550	4614	5176	6258	6444	6556	7001	7021	7069	7212	7405	7411	7697	8203	8579	8838		 1.928
155	343	996	1121	1201	1478	1923	1978	2022	2042	2182	2245	2736	4614	4711	5664	5980	6083	6213	6771	7208	7674	8058	8266	8579	8759	8788	9006	9523	9545		 3.679
331	482	635	785	1047	1918	2752	2959	3232	3258	3416	3555	4169	4455	4511	4614	4682	4906	4973	5152	5235	5362	5623	6987	7422	7426	8838	9029	9090	9512		 2.627
155	454	553	558	678	1526	1600	1754	2369	2822	3159	3179	3528	4056	4614	5176	5350	5725	5745	4263	6371	6472	6669	6705	7577	7999	8325	8815	8856	8985		 1.877
125	454	473	525	891	1392	1534	1847	2019	2329	3776	4056	4410	4614	4645	4793	4868	5318	5745	5820	6127	6190	6587	7917	8627	8720	8838	9379	9545	9612		 2.285
229	236	941	998	1051	1211	1750	1854	1888	2062	2369	2479	2838	3072	4148	4233	4960	4975	4981	5093	7023	7704	8020	8249	8350	8384	8579	8846	8925	9370		 2.481
643	670	865	893	908	1646	1656	1991	2045	2442	3688	3832	4517	4572	4820	5027	5091	5326	5396	5936	6283	6477	7057	7466	8150	8512	8579	9024	9482	9491		 4.640
102	872	1229	1443	1523	1854	1906	2100	2369	2711	2827	3948	4148	4572	4945	5341	5511	5542	5925	6173	969	6977	7545	8244	8523	8579	8720	8885	9367	9563		 2.263
155	209	952	1271	1488	1533	2369	2601	2793	3635	3756	4219	4529	4568	4598	4614	5018	5041	5752	5791	6064	6669	6728	6841	8164	9608	8783	8802	8815	8923		 2.708
107	454	482	534	1247	1738	2106	2358	2369	2740	2769	2806	3754	4038	4297	4315	4410	4614	5106	6492	6811	7069	7456	7466	8289	8398	8495	8579	8897	9460		 1.651
414	454	635	637	762	1150	1247	1974	3142	3753	3800	4038	4148	4277	4517	4543	4590	4782	2502	5621	7069	7485	7740	8012	8020	8115	8694	8838	9331	9475		 2.936
23	1012	1427	1470	2369	2698	2742	3245	3342	3860	4389	4723	4734	4821	4859	4975	5106	5341	5439	5610	5748	6241	6641	6947	7035	8289	8363	8579	8889	9363		 1.666
629	634	641	822	968	1098	1121	1247	2369	2501	2963	3165	3800	4075	4614	4820	4911	4986	5001	5037	5341	5593	5734	6280	7104	7303	7547	9208	9350	9436		 3.682
155	704	1075	1121	1247	1462	1769	2369	2641	2803	3266	3813	3870	4148	4339	4703	5036	5672	6155	6179	6654	6676	6969	7222	7417	7676	8283	8388	8626	9228		 3.246
454	683	762	791	822	1454	1928	2612	2745	2828	3390	4339	1484	4769	5028	5100	5106	5138	5253	5584	6418	7035	7069	7895	8283	8388	8842	9109	9336	9386		 1.844
237	436	709	993	1296	1854	2021	2026	2793	2794	3579	3754	4148	4377	4394	4614	5246	5341	5629	5924	5777	6351	7846	8023	8473	8534	8579	8720	8783	8802		 2.515
155	454	468	513	544	643	1186	1299	1336	2044	2280	2700	2741	3836	4614	4782	4796	4857	6697	6762	6796	6998	7069	7988	8681	8741	8842	9054	9430	9590		 3.138
155	454	490	657	949	1085	1436	1888	2369	3266	3482	4109	4193	4716	4933	4963	5439	5672	5745	6184	6985	6992	7004	7341	8579	8677	8918	9295	9363	9482		 3.108
155	338	454	475	704	1094	1247	2800	2891	3016	4038	4455	4614	4820	4942	5460	5554	6119	889	6856	7069	7164	7278	7372	7417	7460	7887	7907	8838	9389		 3.562
454	654	1241	2447	2806	3033	3046	3266	3552	4034	4100	4103	4455	4736	4820	5106	5205	5657	5805	5807	6152	6418	6823	6836	7035	8013	8205	8384	8579	8838		 2.177
301	518	684	894	898	944	3065	4148	4485	4581	4788	5085	5310	5324	5384	5587	5679	6030	6803	7077	7772	7975	8003	8020	8274	8585	8631	8860	9379	9430		 3.590
332	518	691	1121	1157	1199	1247	1390	1854	1890	2169	1733	3388	3594	4148	4517	4701	4909	4975	6825	6921	7077	8041	8435	8517	8783	8838	9209	9313	9556		 3.281
155	390	1092	1114	1247	1410	1884	1948	2662	2766	2898	3266	4148	4164	4614	5274	5350	5439	5672	6127	7679	7824	7994	8106	8283	8579	8838	8899	8950	9243		 3.295
53	155	775	1247	1430	1953	2166	2357	2369	2443	2517	3305	3417	3754	4148	4244	4614	4683	5714	6435	6641	6690	7223	7307	8006	8384	8681	8838	9230	9320		 3.325
116	558	1247	1374	1429	1521	1854	1969	2766	2951	4038	4244	4332	4523	4566	4920	5244	5623	5672	6660	6669	6812	6856	8054	8302	8579	8814	9057	9183	9295		 3.368
155	518	980	1113	1114	1318	2328	2369	2517	2711	3179	3306	3534	3635	4049	4389	4558	4916	6530	6531	6547	6669	7111	7631	8024	8579	9006	9148	9170	9389		 2.633
155	211	482	1023	1102	1260	1884	2556	2632	2701	2794	2951	3179	3484	4056	4580	5037	5396	5439	5672	5796	5810	7035	7344	7932	7984	8150	8927	9067	9331		 2.486
32	394	762	873	1121	2238	2597	2602	3266	3331	3391	4241	5205	5406	5756	6099	6554	6657	7035	7069	7335	7547	7712	7725	8579	8814	8925	8927	9460	9534		 2.905
155	405	472	494	715	1114	1890	1906	1989	3406	3537	3738	4374	4514	4769	4829	5188	5672	5745	6433	6654	7072	8023	8129	8235	8698	8815	8838	8918	9006		 4.084
155	656	969	1121	1289	1335	2003	2369	2494	3165	3299	3752	3836	4928	4961	5597	5672	6545	6977	7074	7346	7543	7986	8003	8419	8584	8720	8767	8833	9237		 3.207
155	518	1121	7910	1222	1525	1800	2245	2369	3810	4312	4535	4614	4906	6117	6350	6554	6891	6903	7035	7205	7341	8020	8289	8838	8842	8925	9280	9331	9565		 4.130
155	530	900	1392	1414	1932	2044	2369	2375	4038	4459	4587	4614	4801	4804	5037	5688	5853	6697	6705	6773	6879	7069	7417	8065	8283	8552	8770	9424	9473		 2.823
102	146	155	403	5905	606	812	875	984	2369	2408	2752	3830	3932	4014	4601	4841	5534	5672	6560	7055	7109	7417	7908	8455	8630	8838	8865	8868	9331		 4.443
106	109	949	1030	1247	1263	1902	1970	1982	2306	2369	3309	4058	4071	4277	5065	4572	4868	5404	5449	5819	5976	6014	6780	7614	7980	8714	8718	8976	9333		 5.299
208	418	891	1335	1854	2004	2291	3175	3416	4547	4688	4910	5117	5122	5139	5263	5698	5733	6119	6480	6920	7013	7069	7197	7583	7671	8320	8485	9263	9296		 2.606
32	846	1114	1509	2137	2166	2280	2369	2500	2761	3022	3407	3645	4148	4455	4614	4868	4887	4895	5306	5665	6506	6911	7887	8072	8150	8579	8580	9408	9468		 2.926
251	454	785	1029	1191	1854	1920	2369	2878	3025	3961	3974	4056	4079	4591	4614	4868	5106	5123	5808	6730	6762	6836	7273	7420	8337	8593	8701	9482	9533		 3.269
1	236	454	732	900	1335	3019	3266	3530	3609	4476	4590	5106	5162	5334	5886	6039	6254	6279	6325	6489	6669	6836	6989	7595	7642	8671	8838	9221	9446		 2.063
109	155	473	1117	1121	1267	1336	1932	2292	2749	2786	3029	4232	4614	4801	4804	4853	5041	5243	5470	7348	7417	7729	7907	8000	8625	8713	8838	8918	9331		 3.909
109	162	331	394	929	1401	1890	2369	3065	3990	4014	4079	4385	4595	4614	5703	5740	5801	6087	6403	6556	6657	6717	7772	8018	8023	7007	8838	9123	9362		 3.231
22	212	479	1121	1989	3046	3860	3919	4148	4556	4811	5037	5105	5290	5500	6162	6448	6492	6730	6811	7027	7273	8003	8026	8066	8192	8353	8469	8925	9401		 2.368
155	222	228	514	981	1114	1155	1761	2043	1934	2369	3519	4015	5315	5796	6435	6656	6717	7004	7307	7331	7389	7421	8093	8384	8579	8727	8838	8918	9208		 4.141
436	444	448	455	1114	1247	1573	1846	1884	1909	2281	2287	2369	2551	2790	4325	4614	5239	6435	6919	7291	8288	8289	8296	8370	8579	8743	9070	9170	9446		 2.746
195	732	854	1141	1383	1693	2118	2238	2369	3215	3902	4398	4424	5145	5455	5725	5732	5772	5896	6424	6596	6696	6871	7032	7907	8579	8718	8720	8925	9328		 3.030
46	77	553	627	993	1242	1854	1970	2369	2632	2730	4148	4798	5126	5205	5335	5556	5559	6000	6554	6628	6711	7417	8003	8373	8579	9021	9040	9256	9466		 1.831
222	454	489	975	1247	1688	2188	2792	2809	2961	3094	3159	3331	3521	3932	4056	4112	4517	4554	4614	4737	5129	6148	6836	7069	7395	8825	9208	9468	9540		 3.256
228	338	449	454	898	1219	1564	1748	2004	2311	2369	3835	4572	5106	5823	6065	6544	6548	7287	7328	7389	7747	7863	8445	8552	8579	8838	8856	55	9482		 2.314
251	490	929	1121	1221	2197	2369	2489	2580	3265	3266	4195	4736	4821	4906	5176	5255	5361	5823	6654	7035	7864	7923	8007	8072	8283	8594	8925	9401	9482		 3.260
77	214	372	693	1121	1295	1521	1761	1854	2369	2424	2766	3752	4085	4116	4179	4696	5106	5672	5684	5777	5853	6730	7212	7227	8129	8283	8579	8951	9060		 2.803
155	301	641	1114	1121	1193	1854	1884	2134	3009	4110	4497	4514	4614	5181	5324	5672	5743	6119	6654	6903	6997	7227	7877	7887	8323	8579	8676	9224	9492		 2.694
32	155	363	580	1023	1274	1503	2369	2629	2752	2909	2912	3425	4868	4906	5106	5715	5806	6334	6788	6992	7341	7642	7811	7927	8337	8838	9006	9492	9545		 3.903
454	476	914	1247	2111	2369	2437	2598	3215	4039	4269	4339	4511	4726	4960	4975	5106	5129	5349	5431	6554	7307	7656	7777	7963	8467	8579	8718	9040	9283		 2.235
182	318	518	1088	1784	1938	1990	2278	2369	2399	2870	3266	4036	4614	4838	5106	5823	5853	6706	7040	7212	7235	7291	7348	7667	8456	8579	8838	9262	9545		 2.540
155	641	803	858	2044	2068	2166	2369	2629	2776	2779	3154	4042	4148	4614	4701	5106	5473	5486	5537	6207	6560	6800	7642	8003	8579	8910	9475	9481	9612		 4.787
67	155	958	1104	1115	1954	2019	2369	2462	3812	3869	3961	4148	5447	5672	5714	6693	6968	7069	7362	7420	7784	8133	8224	8283	8420	8579	8598	8653	8838		 3.264
109	473	618	854	1191	1392	2369	2521	2630	3023	2833	3281	4139	4200	4428	4558	4590	4711	4949	5550	6609	6621	6632	6711	8005	8390	8579	8699	9475	9528		 5.789
641	870	941	1005	1121	1267	2730	2796	2899	3266	4148	4233	4416	4739	4927	5156	5676	5762	5813	6059	6114	6826	7223	7638	7782	8023	8283	8356	8609	9230		 2.550
254	575	667	1047	1066	1115	1268	1507	1943	2068	2352	2369	2531	2918	3416	4244	4504	4715	5179	5848	6198	6352	6580	6651	7878	7912	8885	9076	9263	9352		 6.545
155	397	454	550	1471	1854	1943	2003	2369	2808	787	3266	3344	3749	4184	4614	4714	4776	4878	4906	5106	5849	6430	7364	7835	8406	8885	9335	9412	9518		 2.812
